SaleID	Date	StoreID	CustomerID	EmployeeID	ProductID	Quantity	Discount	SalesAmount	Profit
SA02957	17/06/2026	S11	C0265	E047	P043	1	15	51.71	9.71
SA02958	9/04/2026	S04	C0047	E035	P082	2	10	1220.8	422.8
SA02959	3/02/2026	S09	C0192	E002	P079	4	0	1346	638
SA02960	2/03/2025	S06	C0031	E024	P022	4	0	1791	831
SA02961	16/01/2026	S01	C0092	E119	P013	1	20	390.66	113.66
SA02962	19/11/2025	S03	C0219	E021	P059	1	0	493.15	157.15
SA02963	21/08/2025	S08	C0028	E146	P070	1	10	755.86	326.86
SA02964	14/02/2025	S01	C0237	E019	P073	2	5	39.63	11.63
SA02965	18/11/2025	S11	C0008	E002	P002	4	20	1364.7	352.7
SA02966	30/03/2025	S09	C0160	E144	P042	4	10	1375.92	147.92
SA02967	21/08/2025	S11	C0073	E146	P045	3	10	203.82	71.82
SA02968	28/02/2026	S10	C0110	E106	P050	5	15	1687.55	447.55
SA02969	21/09/2025	S05	C0242	E030	P001	3	5	637.97	205.97
SA02970	12/06/2026	S03	C0243	E052	P072	4	0	2141.92	749.92
SA02971	26/03/2025	S04	C0037	E010	P072	3	20	1285.15	241.15
SA02972	16/02/2025	S03	C0181	E144	P062	3	10	2588.46	1094.46
SA02973	16/08/2025	S11	C0094	E018	P076	5	15	450.46	30.46
SA02974	7/08/2025	S06	C0225	E066	P014	4	10	1955.52	791.52
SA02975	12/12/2025	S03	C0216	E136	P051	5	5	1431.94	256.94
SA02976	7/10/2025	S09	C0223	E010	P073	1	15	17.73	3.73
SA02977	18/07/2025	S10	C0113	E065	P088	4	15	2966.16	1098.16
SA02978	31/05/2026	S04	C0156	E046	P099	3	20	358.06	118.06
SA02979	27/01/2026	S11	C0153	E104	P018	3	5	1315.22	418.22
SA02980	18/02/2025	S06	C0172	E014	P018	2	20	738.37	140.37
SA02981	11/10/2025	S01	C0202	E093	P039	4	15	3004.31	1216.31
SA02982	10/12/2025	S06	C0041	E094	P040	4	20	407.2	79.2
SA02983	30/07/2025	S10	C0094	E003	P100	4	5	3583.36	1627.36
SA02984	8/12/2025	S06	C0055	E011	P029	5	0	1000.85	480.85
SA02985	29/01/2025	S11	C0053	E060	P015	4	10	223.99	59.99
SA02986	13/04/2025	S08	C0260	E100	P080	1	0	120.8	48.8
SA02987	20/01/2025	S03	C0169	E076	P060	1	20	69.81	16.81
SA02988	25/02/2025	S11	C0091	E044	P099	4	15	507.25	187.25
SA02989	15/01/2026	S04	C0162	E069	P017	1	15	510.72	34.72
SA02990	1/01/2025	S02	C0070	E047	P010	1	5	528.34	132.34
SA02991	1/01/2026	S01	C0006	E041	P064	4	10	535.93	227.93
SA02992	22/03/2025	S06	C0057	E087	P085	4	0	1566.92	638.92
SA02993	22/12/2025	S11	C0133	E113	P073	2	5	39.63	11.63
SA02994	2/02/2025	S08	C0145	E012	P054	5	10	2053.58	908.58
SA02995	30/03/2026	S04	C0067	E119	P079	4	0	1346	638
SA02996	20/02/2025	S06	C0188	E008	P035	5	20	1615.16	330.16
SA02997	19/02/2025	S01	C0202	E074	P047	2	0	802.18	320.18
SA02998	8/11/2025	S01	C0105	E149	P070	5	5	3989.29	1844.29
SA02999	12/10/2025	S06	C0065	E009	P046	1	0	534.41	215.41
SA03000	16/02/2025	S09	C0146	E017	P017	2	15	1021.44	69.44
SA03001	4/11/2025	S11	C0049	E057	P080	1	20	96.64	24.64
SA03002	28/06/2025	S09	C0184	E089	P077	3	20	1151.06	359.06
SA03003	15/12/2025	S03	C0024	E093	P080	2	10	217.44	73.44
SA03004	4/02/2025	S01	C0209	E125	P043	4	0	243.32	75.32
SA03005	14/01/2025	S11	C0010	E102	P050	5	20	1588.28	348.28
SA03006	2/03/2025	S02	C0280	E100	P082	5	15	2882.44	887.44
SA03007	27/09/2025	S01	C0124	E123	P025	4	15	1172.25	80.25
SA03008	9/05/2025	S04	C0100	E146	P052	5	10	2110.32	260.32
SA03009	19/01/2026	S04	C0011	E001	P022	3	10	1208.92	488.92
SA03010	15/04/2026	S07	C0081	E086	P081	4	15	402.32	50.32
SA03011	12/08/2025	S03	C0179	E003	P088	3	0	2617.2	1216.2
SA03012	6/08/2025	S07	C0161	E066	P065	1	15	733.06	233.06
SA03013	8/07/2025	S05	C0055	E118	P069	2	15	932.01	90.01
SA03014	8/07/2025	S10	C0032	E048	P055	5	10	2065.9	705.9
SA03015	13/08/2025	S04	C0158	E085	P059	5	5	2342.46	662.46
SA03016	16/01/2025	S01	C0021	E108	P005	1	0	261.39	111.39
SA03017	8/09/2025	S01	C0277	E143	P067	1	10	553.38	68.38
SA03018	17/09/2025	S04	C0008	E039	P074	4	20	2154.66	190.66
SA03019	29/01/2026	S07	C0228	E057	P079	1	0	336.5	159.5
SA03020	7/01/2025	S05	C0172	E117	P088	2	20	1395.84	461.84
SA03021	7/04/2026	S06	C0096	E023	P006	3	20	988.49	226.49
SA03022	10/03/2026	S05	C0086	E102	P077	2	20	767.38	239.38
SA03023	4/09/2025	S07	C0092	E003	P079	1	5	319.68	142.68
SA03024	14/01/2026	S06	C0267	E048	P059	2	15	838.35	166.35
SA03025	19/04/2026	S08	C0013	E033	P019	1	10	567.05	199.05
SA03026	28/04/2025	S02	C0177	E042	P039	1	15	751.08	304.08
SA03027	7/01/2025	S03	C0097	E111	P052	2	20	750.34	10.34
SA03028	25/06/2025	S02	C0181	E135	P043	2	0	121.66	37.66
SA03029	16/05/2026	S01	C0188	E145	P007	1	20	30.83	2.83
SA03030	19/04/2025	S02	C0258	E112	P013	1	15	415.08	138.08
SA03031	16/01/2026	S06	C0042	E081	P021	2	20	271.01	87.01
SA03032	27/04/2026	S03	C0049	E098	P090	5	15	1859.59	654.59
SA03033	15/02/2025	S01	C0174	E061	P057	5	20	1557.56	487.56
SA03034	10/08/2025	S02	C0193	E040	P096	4	20	2260.38	508.38
SA03035	7/05/2026	S03	C0261	E071	P097	5	20	760.28	10.28
SA03036	24/02/2025	S11	C0050	E132	P068	3	10	912.09	321.09
SA03037	4/05/2026	S03	C0001	E014	P066	2	5	507.58	97.58
SA03038	7/08/2025	S10	C0151	E138	P008	2	20	63.68	-2.32
SA03039	19/05/2025	S11	C0080	E016	P030	2	5	622.95	254.95
SA03040	12/10/2025	S05	C0250	E072	P028	3	0	1274.43	287.43
SA03041	22/06/2026	S02	C0034	E108	P052	2	5	891.02	151.02
SA03042	20/07/2025	S01	C0065	E004	P098	3	20	538.94	106.94
SA03043	1/08/2025	S01	C0142	E039	P031	2	0	1112.52	268.52
SA03044	14/05/2025	S08	C0255	E092	P017	2	5	1141.62	189.62
SA03045	7/09/2025	S06	C0100	E011	P008	2	0	79.6	13.6
SA03046	6/04/2025	S07	C0172	E013	P019	2	20	1008.1	272.1
SA03047	10/02/2026	S04	C0002	E015	P096	4	10	2542.93	790.93
SA03048	25/08/2025	S08	C0234	E118	P083	3	20	1391.4	269.4
SA03049	9/04/2025	S10	C0276	E058	P043	3	15	155.12	29.12
SA03050	24/01/2025	S11	C0083	E023	P090	2	0	875.1	393.1
SA03051	26/04/2026	S05	C0194	E011	P053	4	0	458.04	86.04
SA03052	12/08/2025	S02	C0015	E068	P030	2	20	524.59	156.59
SA03053	10/10/2025	S02	C0199	E101	P050	2	20	635.31	139.31
SA03054	25/03/2025	S04	C0061	E108	P069	2	5	1041.66	199.66
SA03055	29/05/2026	S01	C0188	E104	P062	4	0	3834.76	1842.76
SA03056	4/03/2026	S07	C0236	E011	P060	5	10	392.67	127.67
SA03057	8/02/2026	S03	C0044	E147	P054	4	5	1734.13	818.13
SA03058	6/01/2026	S06	C0031	E078	P003	5	15	839.93	119.93
SA03059	18/09/2025	S05	C0019	E113	P015	5	10	279.99	74.99
SA03060	21/07/2025	S11	C0157	E049	P058	4	15	1313.18	69.18
SA03061	3/03/2026	S06	C0005	E078	P053	2	20	183.22	-2.78
SA03062	21/06/2025	S08	C0098	E034	P024	5	15	848.98	203.98
SA03063	18/05/2025	S07	C0061	E023	P022	2	15	761.18	281.18
SA03064	19/09/2025	S04	C0211	E036	P034	3	5	164.42	35.42
SA03065	25/11/2025	S05	C0078	E026	P081	3	20	283.99	19.99
SA03066	10/02/2025	S09	C0253	E026	P007	5	20	154.16	14.16
SA03067	1/06/2025	S11	C0123	E080	P034	5	15	245.18	30.18
SA03068	25/01/2026	S05	C0113	E052	P098	1	20	179.65	35.65
SA03069	3/09/2025	S03	C0145	E118	P067	5	10	2766.92	341.92
SA03070	28/02/2025	S06	C0273	E061	P088	2	10	1570.32	636.32
SA03071	24/09/2025	S04	C0018	E062	P052	2	5	891.02	151.02
SA03072	10/01/2026	S11	C0271	E128	P058	1	0	386.23	75.23
SA03073	18/01/2026	S05	C0190	E120	P011	4	0	318.44	54.44
SA03074	3/10/2025	S08	C0170	E117	P083	4	20	1855.2	359.2
SA03075	2/10/2025	S11	C0172	E052	P075	4	20	455.26	43.26
SA03076	24/03/2026	S06	C0242	E070	P007	3	5	109.84	25.84
SA03077	30/05/2026	S07	C0033	E111	P046	4	15	1816.99	540.99
SA03078	10/05/2025	S02	C0091	E088	P030	2	10	590.17	222.17
SA03079	23/01/2025	S09	C0005	E147	P084	3	10	897.89	324.89
SA03080	10/11/2025	S09	C0045	E088	P075	3	20	341.45	32.45
SA03081	27/05/2025	S06	C0191	E148	P051	2	15	512.48	42.48
SA03082	6/11/2025	S08	C0094	E029	P081	4	15	402.32	50.32
SA03083	10/04/2026	S05	C0070	E062	P055	2	0	918.18	374.18
SA03084	2/05/2025	S05	C0093	E099	P062	3	20	2300.86	806.86
SA03085	23/02/2025	S11	C0136	E140	P007	1	10	34.69	6.69
SA03086	11/09/2025	S03	C0213	E030	P094	5	5	2506.24	841.24
SA03087	13/11/2025	S04	C0029	E116	P078	3	10	2000.43	629.43
SA03088	14/08/2025	S11	C0235	E058	P013	5	15	2075.4	690.4
SA03089	31/01/2025	S09	C0063	E127	P059	1	0	493.15	157.15
SA03090	21/06/2025	S03	C0062	E021	P036	5	10	2949.52	979.52
SA03091	3/04/2026	S02	C0144	E082	P095	3	20	1346.06	482.06
SA03092	7/01/2026	S11	C0144	E046	P025	2	5	655.08	109.08
SA03093	17/04/2026	S05	C0137	E128	P010	4	20	1779.68	195.68
SA03094	25/05/2026	S04	C0084	E007	P094	1	0	527.63	194.63
SA03095	16/12/2025	S03	C0114	E114	P084	5	15	1413.34	458.34
SA03096	16/05/2025	S10	C0221	E103	P091	4	15	1444.86	396.86
SA03097	12/07/2025	S04	C0240	E001	P003	3	15	503.96	71.96
SA03098	5/03/2025	S11	C0024	E092	P049	1	10	410.85	72.85
SA03099	6/03/2025	S01	C0189	E084	P040	2	15	216.32	52.32
SA03100	7/02/2025	S01	C0078	E124	P001	5	0	1119.25	399.25
SA03101	9/03/2025	S05	C0096	E082	P067	2	5	1168.25	198.25
SA03102	3/05/2025	S07	C0014	E078	P010	4	5	2113.37	529.37
SA03103	7/05/2025	S04	C0204	E136	P080	2	20	193.28	49.28
SA03104	18/06/2025	S01	C0102	E032	P072	1	15	455.16	107.16
SA03105	21/12/2025	S06	C0079	E133	P100	2	15	1603.08	625.08
SA03106	28/01/2025	S10	C0096	E148	P012	4	5	1146.19	246.19
SA03107	19/12/2025	S03	C0192	E091	P090	4	5	1662.69	698.69
SA03108	1/06/2025	S03	C0078	E114	P053	2	5	217.57	31.57
SA03109	14/07/2025	S09	C0090	E001	P090	2	20	700.08	218.08
SA03110	1/05/2026	S04	C0182	E058	P044	3	10	80.7	8.7
SA03111	10/03/2026	S07	C0045	E130	P046	2	5	1015.38	377.38
SA03112	26/04/2026	S07	C0047	E013	P047	3	0	1203.27	480.27
SA03113	16/02/2025	S09	C0096	E100	P010	5	15	2363.64	383.64
SA03114	4/05/2025	S09	C0082	E052	P067	5	15	2613.2	188.2
SA03115	12/04/2025	S01	C0252	E032	P027	4	0	2151.24	539.24
SA03116	13/04/2025	S06	C0114	E143	P056	2	15	641.24	251.24
SA03117	2/04/2025	S08	C0223	E068	P070	5	5	3989.29	1844.29
SA03118	17/02/2026	S08	C0103	E084	P088	5	10	3925.8	1590.8
SA03119	15/05/2025	S03	C0108	E056	P007	4	10	138.74	26.74
SA03120	15/06/2025	S09	C0009	E028	P061	2	5	399.46	99.46
SA03121	17/09/2025	S03	C0178	E144	P049	5	10	2054.25	364.25
SA03122	8/07/2025	S03	C0182	E104	P047	5	5	1905.18	700.18
SA03123	7/07/2025	S10	C0173	E055	P058	1	15	328.3	17.3
SA03124	3/02/2026	S04	C0246	E063	P003	3	0	592.89	160.89
SA03125	26/02/2025	S05	C0204	E126	P028	1	0	424.81	95.81
SA03126	30/08/2025	S01	C0249	E081	P060	3	0	261.78	102.78
SA03127	9/11/2025	S02	C0166	E039	P071	2	20	1224.27	280.27
SA03128	14/08/2025	S07	C0090	E103	P013	1	0	488.33	211.33
SA03129	21/10/2025	S11	C0205	E059	P083	1	20	463.8	89.8
SA03130	10/01/2026	S07	C0033	E081	P038	5	15	2789.87	1139.87
SA03131	16/02/2025	S06	C0164	E065	P043	3	15	155.12	29.12
SA03132	28/06/2025	S11	C0035	E095	P019	5	0	3150.3	1310.3
SA03133	2/10/2025	S02	C0040	E145	P067	1	15	522.64	37.64
SA03134	15/03/2026	S05	C0009	E146	P056	3	10	1018.44	433.44
SA03135	20/01/2026	S10	C0109	E083	P022	1	20	358.2	118.2
SA03136	24/05/2026	S06	C0095	E016	P017	4	20	1922.72	18.72
SA03137	21/05/2025	S01	C0130	E044	P006	4	0	1647.48	631.48
SA03138	16/01/2025	S02	C0255	E025	P018	4	5	1753.62	557.62
SA03139	3/06/2025	S05	C0038	E052	P083	2	0	1159.5	411.5
SA03140	17/03/2026	S10	C0207	E119	P051	5	5	1431.94	256.94
SA03141	10/04/2026	S07	C0019	E145	P080	5	20	483.2	123.2
SA03142	9/08/2025	S02	C0085	E110	P035	5	15	1716.11	431.11
SA03143	25/08/2025	S02	C0095	E034	P077	4	15	1630.67	574.67
SA03144	29/01/2025	S08	C0174	E148	P057	4	15	1323.93	467.93
SA03145	2/05/2026	S11	C0279	E108	P070	5	20	3359.4	1214.4
SA03146	1/08/2025	S11	C0159	E052	P024	3	5	569.32	182.32
SA03147	4/04/2025	S11	C0196	E085	P043	1	20	48.66	6.66
SA03148	1/02/2025	S09	C0172	E047	P052	3	5	1336.54	226.54
SA03149	29/05/2025	S01	C0082	E031	P084	2	0	665.1	283.1
SA03150	27/12/2025	S01	C0179	E125	P029	5	0	1000.85	480.85
SA03151	17/10/2025	S10	C0234	E073	P046	4	10	1923.88	647.88
SA03152	21/02/2025	S01	C0072	E108	P011	4	0	318.44	54.44
SA03153	10/02/2026	S05	C0159	E140	P083	5	15	2463.94	593.94
SA03154	15/02/2026	S05	C0230	E116	P040	4	15	432.65	104.65
SA03155	6/03/2026	S04	C0198	E089	P032	3	0	332.94	95.94
SA03156	21/09/2025	S06	C0017	E006	P004	4	0	372	120
SA03157	28/12/2025	S06	C0113	E121	P031	4	5	2113.79	425.79
SA03158	31/01/2026	S05	C0219	E048	P054	2	0	912.7	454.7
SA03159	22/03/2025	S02	C0184	E036	P050	4	15	1350.04	358.04
SA03160	17/08/2025	S06	C0106	E013	P007	5	15	163.79	23.79
SA03161	23/04/2026	S01	C0092	E095	P011	3	20	191.06	-6.94
SA03162	15/06/2025	S09	C0083	E119	P004	3	0	279	90
SA03163	13/03/2026	S05	C0121	E021	P005	4	5	993.28	393.28
SA03164	24/10/2025	S09	C0172	E101	P074	3	20	1615.99	142.99
SA03165	28/02/2026	S11	C0223	E064	P045	3	10	203.82	71.82
SA03166	26/09/2025	S05	C0114	E079	P076	3	10	286.17	34.17
SA03167	9/11/2025	S10	C0063	E102	P029	3	0	600.51	288.51
SA03168	8/09/2025	S10	C0125	E067	P098	5	20	898.24	178.24
SA03169	7/04/2026	S05	C0116	E148	P003	3	20	474.31	42.31
SA03170	28/09/2025	S01	C0270	E144	P017	3	15	1532.17	104.17
SA03171	18/08/2025	S01	C0169	E129	P009	2	5	1271.92	293.92
SA03172	4/05/2026	S04	C0273	E134	P078	4	5	2815.42	987.42
SA03173	13/04/2025	S04	C0081	E027	P085	5	10	1762.78	602.78
SA03174	2/04/2026	S03	C0032	E045	P062	1	20	766.95	268.95
SA03175	14/02/2025	S08	C0168	E078	P009	1	15	569.02	80.02
SA03176	17/07/2025	S05	C0212	E095	P034	5	10	259.6	44.6
SA03177	16/05/2025	S03	C0020	E063	P090	3	15	1115.75	392.75
SA03178	6/11/2025	S05	C0222	E078	P027	1	0	537.81	134.81
SA03179	1/06/2025	S10	C0115	E146	P036	4	0	2621.8	1045.8
SA03180	25/05/2025	S06	C0055	E035	P029	1	0	200.17	96.17
SA03181	18/04/2026	S06	C0202	E092	P055	1	5	436.14	164.14
SA03182	6/02/2026	S04	C0170	E150	P013	5	20	1953.32	568.32
SA03183	3/01/2025	S09	C0221	E021	P087	3	15	468.79	87.79
SA03184	12/08/2025	S02	C0134	E093	P060	5	20	349.04	84.04
SA03185	13/07/2025	S05	C0168	E102	P094	5	10	2374.34	709.34
SA03186	28/03/2025	S02	C0115	E139	P013	4	5	1855.65	747.65
SA03187	19/02/2025	S04	C0152	E047	P007	5	10	173.43	33.43
SA03188	11/06/2025	S11	C0070	E009	P009	2	15	1138.03	160.03
SA03189	14/11/2025	S08	C0150	E047	P069	2	5	1041.66	199.66
SA03190	1/08/2025	S11	C0056	E005	P083	3	15	1478.36	356.36
SA03191	7/04/2026	S10	C0213	E130	P063	3	5	631.02	106.02
SA03192	29/01/2025	S01	C0161	E037	P065	4	20	2759.74	759.74
SA03193	26/01/2026	S10	C0026	E040	P100	5	10	4243.46	1798.46
SA03194	25/03/2026	S05	C0033	E120	P079	1	15	286.02	109.02
SA03195	8/02/2025	S05	C0107	E082	P073	3	5	59.45	17.45
SA03196	22/08/2025	S09	C0188	E013	P019	1	5	598.56	230.56
SA03197	15/10/2025	S07	C0201	E087	P059	2	5	936.98	264.98
SA03198	11/12/2025	S03	C0102	E052	P018	2	15	784.52	186.52
SA03199	6/06/2025	S10	C0120	E003	P015	2	20	99.55	17.55
SA03200	18/05/2025	S06	C0206	E147	P077	2	0	959.22	431.22
SA03201	29/07/2025	S01	C0118	E006	P050	1	5	377.22	129.22
SA03202	17/09/2025	S07	C0240	E113	P005	2	5	496.64	196.64
SA03203	15/03/2026	S08	C0187	E003	P063	1	0	221.41	46.41
SA03204	26/05/2025	S08	C0178	E081	P074	4	15	2289.32	325.32
SA03205	27/06/2025	S05	C0190	E054	P030	2	0	655.74	287.74
SA03206	27/06/2025	S04	C0133	E125	P031	1	0	556.26	134.26
SA03207	30/01/2025	S04	C0139	E034	P036	2	5	1245.36	457.36
SA03208	31/10/2025	S08	C0035	E149	P045	1	5	71.72	27.72
SA03209	11/04/2026	S03	C0084	E034	P057	1	0	389.39	175.39
SA03210	18/01/2026	S01	C0225	E106	P017	3	0	1802.55	374.55
SA03211	19/04/2026	S02	C0244	E127	P074	3	20	1615.99	142.99
SA03212	28/02/2026	S02	C0094	E068	P012	3	10	814.4	139.4
SA03213	4/01/2026	S11	C0278	E059	P018	1	15	392.26	93.26
SA03214	7/06/2025	S11	C0241	E038	P065	5	15	3665.28	1165.28
SA03215	7/03/2025	S03	C0080	E082	P007	3	20	92.5	8.5
SA03216	18/12/2025	S07	C0202	E137	P012	5	0	1508.15	383.15
SA03217	4/06/2026	S03	C0127	E125	P030	3	10	885.25	333.25
SA03218	8/04/2026	S10	C0040	E048	P041	2	5	748.37	286.37
SA03219	28/03/2025	S02	C0025	E031	P100	1	5	895.84	406.84
SA03220	10/06/2026	S01	C0121	E089	P052	5	15	1993.08	143.08
SA03221	21/02/2025	S11	C0038	E117	P100	5	15	4007.71	1562.71
SA03222	26/10/2025	S01	C0116	E039	P059	1	15	419.18	83.18
SA03223	15/09/2025	S06	C0092	E082	P054	3	0	1369.05	682.05
SA03224	15/04/2025	S03	C0090	E037	P073	1	15	17.73	3.73
SA03225	18/09/2025	S04	C0113	E143	P093	4	15	484.09	184.09
SA03226	17/06/2025	S01	C0185	E075	P100	4	5	3583.36	1627.36
SA03227	26/04/2025	S07	C0091	E097	P053	2	5	217.57	31.57
SA03228	27/01/2026	S04	C0100	E001	P054	3	10	1232.15	545.15
SA03229	27/07/2025	S05	C0151	E078	P035	5	5	1918	633
SA03230	9/11/2025	S09	C0266	E128	P098	4	0	898.24	322.24
SA03231	5/12/2025	S01	C0139	E119	P018	5	20	1845.92	350.92
SA03232	11/01/2025	S06	C0194	E130	P080	1	5	114.76	42.76
SA03233	17/11/2025	S04	C0230	E128	P023	3	0	232.41	82.41
SA03234	6/07/2025	S07	C0219	E054	P065	3	20	2069.81	569.81
SA03235	21/11/2025	S07	C0120	E069	P017	2	20	961.36	9.36
SA03236	25/05/2026	S08	C0164	E044	P008	2	15	67.66	1.66
SA03237	7/06/2025	S01	C0215	E021	P010	2	10	1001.07	209.07
SA03238	27/03/2025	S03	C0069	E008	P017	4	10	2163.06	259.06
SA03239	11/06/2025	S03	C0147	E030	P053	3	20	274.82	-4.18
SA03240	25/02/2026	S04	C0022	E039	P089	1	10	620.2	268.2
SA03241	20/11/2025	S11	C0206	E060	P099	5	10	671.36	271.36
SA03242	20/04/2026	S11	C0079	E105	P045	4	5	286.86	110.86
SA03243	31/10/2025	S11	C0093	E011	P041	2	20	630.21	168.21
SA03244	19/03/2025	S06	C0133	E132	P100	4	15	3206.17	1250.17
SA03245	14/12/2025	S02	C0100	E053	P074	1	20	538.66	47.66
SA03246	11/02/2025	S01	C0140	E147	P060	1	5	82.9	29.9
SA03247	10/06/2025	S02	C0043	E046	P061	5	5	998.64	248.64
SA03248	27/06/2025	S02	C0191	E076	P060	2	0	174.52	68.52
SA03249	17/01/2026	S09	C0079	E112	P025	5	0	1723.9	358.9
SA03250	27/05/2026	S07	C0153	E003	P047	5	15	1704.63	499.63
SA03251	23/04/2025	S09	C0168	E068	P032	1	20	88.78	9.78
SA03252	1/03/2025	S07	C0159	E079	P093	5	20	569.52	194.52
SA03253	13/02/2025	S07	C0091	E146	P085	2	0	783.46	319.46
SA03254	29/03/2026	S11	C0269	E123	P022	5	15	1902.94	702.94
SA03255	18/06/2026	S06	C0199	E103	P056	2	10	678.96	288.96
SA03256	15/11/2025	S02	C0223	E034	P020	3	15	244.83	55.83
SA03257	4/07/2025	S02	C0073	E112	P052	2	10	844.13	104.13
SA03258	18/03/2025	S04	C0094	E005	P090	2	5	831.34	349.34
SA03259	16/02/2025	S05	C0084	E065	P004	3	0	279	90
SA03260	26/04/2025	S05	C0249	E131	P006	5	5	1956.38	686.38
SA03261	3/04/2025	S08	C0229	E040	P091	5	0	2124.8	814.8
SA03262	12/10/2025	S10	C0270	E025	P042	4	20	1223.04	-4.96
SA03263	23/07/2025	S02	C0011	E015	P004	2	20	148.8	22.8
SA03264	9/03/2026	S07	C0011	E044	P038	2	15	1115.95	455.95
SA03265	6/01/2025	S06	C0101	E042	P037	1	0	910.9	432.9
SA03266	18/07/2025	S09	C0203	E049	P004	5	10	418.5	103.5
SA03267	26/11/2025	S11	C0024	E084	P053	1	0	114.51	21.51
SA03268	8/09/2025	S09	C0121	E141	P001	2	10	402.93	114.93
SA03269	15/06/2025	S07	C0088	E145	P056	1	10	339.48	144.48
SA03270	3/03/2025	S08	C0204	E137	P016	5	0	201.35	71.35
SA03271	14/04/2026	S07	C0125	E059	P054	4	5	1734.13	818.13
SA03272	31/07/2025	S09	C0198	E053	P047	2	20	641.74	159.74
SA03273	22/02/2026	S02	C0259	E087	P003	2	15	335.97	47.97
SA03274	17/02/2026	S03	C0204	E117	P075	1	20	113.82	10.82
SA03275	21/03/2026	S09	C0157	E028	P042	1	5	363.09	56.09
SA03276	14/07/2025	S03	C0259	E041	P086	1	0	633.01	227.01
SA03277	6/06/2025	S02	C0277	E131	P013	2	5	927.83	373.83
SA03278	11/07/2025	S08	C0033	E136	P090	2	10	787.59	305.59
SA03279	21/01/2025	S07	C0247	E127	P051	4	10	1085.26	145.26
SA03280	14/02/2025	S07	C0190	E149	P010	4	0	2224.6	640.6
SA03281	20/06/2026	S02	C0137	E064	P075	2	0	284.54	78.54
SA03282	11/05/2025	S08	C0228	E105	P089	1	20	551.29	199.29
SA03283	31/05/2026	S02	C0181	E108	P012	1	15	256.39	31.39
SA03284	10/09/2025	S09	C0154	E090	P090	5	20	1750.2	545.2
SA03285	18/01/2025	S03	C0201	E097	P015	4	5	236.44	72.44
SA03286	29/01/2026	S03	C0182	E148	P061	3	15	536.11	86.11
SA03287	28/11/2025	S08	C0105	E079	P087	1	5	174.65	47.65
SA03288	16/06/2025	S06	C0167	E058	P023	5	20	309.88	59.88
SA03289	22/03/2026	S11	C0005	E114	P078	5	10	3334.05	1049.05
SA03290	24/01/2025	S08	C0138	E122	P071	3	5	2180.73	764.73
SA03291	26/02/2026	S07	C0156	E017	P040	2	20	203.6	39.6
SA03292	10/02/2026	S08	C0012	E144	P008	4	20	127.36	-4.64
SA03293	14/04/2026	S05	C0255	E066	P030	1	20	262.3	78.3
SA03294	19/10/2025	S07	C0142	E020	P064	5	10	669.92	284.92
SA03295	1/06/2026	S05	C0058	E106	P097	5	5	902.83	152.83
SA03296	23/10/2025	S08	C0266	E088	P042	4	5	1452.36	224.36
SA03297	20/04/2025	S07	C0150	E150	P017	2	15	1021.44	69.44
SA03298	29/09/2025	S05	C0162	E003	P086	5	0	3165.05	1135.05
SA03299	12/06/2026	S07	C0006	E084	P074	5	5	3198.32	743.32
SA03300	2/02/2025	S03	C0205	E036	P077	2	0	959.22	431.22
SA03301	11/02/2026	S07	C0149	E142	P027	4	0	2151.24	539.24
SA03302	19/01/2025	S09	C0092	E070	P032	5	0	554.9	159.9
SA03303	3/01/2026	S09	C0054	E057	P014	5	10	2444.4	989.4
SA03304	14/07/2025	S11	C0022	E085	P028	1	20	339.85	10.85
SA03305	31/08/2025	S10	C0243	E068	P067	4	10	2213.53	273.53
SA03306	22/12/2025	S07	C0122	E004	P068	1	20	270.25	73.25
SA03307	15/01/2026	S01	C0025	E001	P021	2	15	287.95	103.95
SA03308	20/12/2025	S07	C0207	E027	P036	2	0	1310.9	522.9
SA03309	31/12/2025	S11	C0105	E005	P024	5	20	799.04	154.04
SA03310	27/10/2025	S02	C0134	E145	P066	3	15	681.23	66.23
SA03311	29/10/2025	S07	C0230	E146	P076	2	15	180.18	12.18
SA03312	7/05/2026	S01	C0061	E136	P083	1	20	463.8	89.8
SA03313	1/03/2026	S11	C0018	E008	P005	4	5	993.28	393.28
SA03314	14/03/2026	S06	C0063	E013	P012	1	5	286.55	61.55
SA03315	30/10/2025	S05	C0130	E034	P018	2	10	830.66	232.66
SA03316	14/02/2025	S07	C0248	E071	P042	5	20	1528.8	-6.2
SA03317	15/02/2026	S06	C0085	E078	P007	3	15	98.28	14.28
SA03318	26/05/2025	S03	C0060	E083	P083	1	15	492.79	118.79
SA03319	23/03/2026	S08	C0071	E081	P017	3	20	1442.04	14.04
SA03320	8/07/2025	S03	C0064	E003	P008	4	5	151.24	19.24
SA03321	9/08/2025	S11	C0151	E113	P036	3	5	1868.03	686.03
SA03322	26/05/2026	S05	C0246	E100	P026	1	10	511.24	125.24
SA03323	23/10/2025	S11	C0167	E096	P082	3	20	1627.73	430.73
SA03324	24/03/2026	S06	C0088	E025	P073	5	5	99.08	29.08
SA03325	19/08/2025	S06	C0004	E126	P036	2	20	1048.72	260.72
SA03326	22/10/2025	S06	C0179	E056	P032	1	5	105.43	26.43
SA03327	27/02/2025	S01	C0128	E101	P004	1	5	88.35	25.35
SA03328	4/04/2025	S02	C0242	E061	P052	2	5	891.02	151.02
